round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1018,29.227307699999074,9,0,0,5,0,0,0.0,0.0
1,0.1,29.589650599999004,9,0,0,6,1,1,0.0,0.0
2,0.1,29.512571000001117,9,0,0,6,6,5,0.0,0.0
3,0.1,29.816229199999725,9,0,0,7,5,5,0.0,0.0
4,0.1152,29.525421299998925,9,0,0,7,7,7,0.022,0.0
5,0.1814,29.500684900000124,9,0,0,6,6,6,0.111,0.0
6,0.1856,29.75707279999915,9,0,0,6,5,5,0.175,0.007
7,0.2055,29.528922900000907,9,0,0,6,7,6,0.264,0.012
8,0.1948,29.81695199999922,9,0,0,7,7,7,0.333,0.021
9,0.2296,29.696280000000115,9,0,0,5,6,5,0.389,0.019
10,0.2318,29.890035300000818,9,0,0,8,8,8,0.444,0.017
11,0.2149,29.737439799999265,9,0,0,7,7,7,0.491,0.016
12,0.3009,29.922257300000638,9,0,0,6,7,6,0.53,0.018
13,0.3134,29.82597739999983,9,0,0,6,7,6,0.563,0.024
14,0.2884,30.059345300000132,9,9,0,7,7,7,0.593,0.029
15,0.3765,22.486920100000134,9,9,0,0,2,0,0.593,0.027
16,0.3906,21.959425699998974,9,9,0,0,1,0,0.593,0.025
17,0.4087,21.641454599999634,9,9,0,0,2,0,0.593,0.024
18,0.4114,22.166559100000086,9,9,0,0,1,0,0.593,0.023
19,0.4415,22.1775886000014,9,9,0,0,2,0,0.593,0.021
20,0.4123,21.537250699999277,9,9,0,0,3,0,0.593,0.023
21,0.4469,21.79924459999893,9,9,0,0,3,0,0.593,0.022
22,0.4195,22.100638699999763,9,9,0,0,2,0,0.593,0.021
23,0.4625,22.275084900000365,9,9,0,0,2,0,0.593,0.022
24,0.4675,21.833719899999778,9,9,0,0,0,0,0.593,0.021
25,0.4796,21.7989761000008,9,9,0,0,2,0,0.593,0.02
26,0.4213,22.172139800000878,9,9,0,0,5,0,0.593,0.019
27,0.4604,21.92321660000016,9,9,0,0,3,0,0.593,0.019
28,0.495,21.84058080000068,9,9,0,0,3,0,0.593,0.018
29,0.4814,21.920740000001388,9,9,0,0,2,0,0.593,0.021
30,0.498,21.938026800000443,9,9,0,0,2,0,0.593,0.022
31,0.5017,23.222082400001455,9,9,0,0,3,0,0.593,0.022
32,0.4888,22.376810699999623,9,9,0,0,2,0,0.593,0.022
33,0.5179,21.99829729999874,9,9,0,0,0,0,0.593,0.021
34,0.5224,22.04140279999956,9,9,0,0,2,0,0.593,0.02
35,0.5381,22.332652200000666,9,9,0,0,3,0,0.593,0.02
36,0.5153,22.43971490000149,9,9,0,0,1,0,0.593,0.019
37,0.5265,21.97495119999985,9,9,0,0,1,0,0.593,0.019
38,0.5462,22.012029899999106,9,9,0,0,0,0,0.593,0.018
39,0.5512,21.9466881999997,9,9,0,0,0,0,0.593,0.018
40,0.5594,22.349965299999894,9,9,0,0,0,0,0.593,0.017
41,0.5454,22.0103696999995,9,9,0,0,1,0,0.593,0.017
42,0.54,22.03746669999964,9,9,0,0,2,0,0.593,0.017
43,0.5568,22.232023300000947,9,9,0,0,1,0,0.593,0.016
44,0.5572,21.653624599999603,9,9,0,0,2,0,0.593,0.016
45,0.5801,21.48471520000021,9,9,0,0,0,0,0.593,0.016
46,0.5776,21.99333790000128,9,9,0,0,0,0,0.593,0.015
47,0.5664,21.58130749999873,9,9,0,0,4,0,0.593,0.015
48,0.5718,22.15473639999982,9,9,0,0,2,0,0.593,0.015
49,0.5919,21.70900890000121,9,9,0,0,2,0,0.593,0.014
