round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1137,27.874859399998968,6,0,0,5,1,0,0.0,0.0
1,0.1598,27.6723888000015,6,0,0,6,3,2,0.0,0.0
2,0.213,27.74479489999976,6,0,0,5,2,2,0.0,0.0
3,0.1993,28.390239199999996,6,0,0,6,3,3,0.0,0.01
4,0.2898,28.45113660000061,6,0,0,5,3,3,0.0,0.008
5,0.2419,27.769343999998455,6,0,0,4,4,3,0.0,0.007
6,0.3401,28.137348599999314,6,0,0,4,4,3,0.048,0.012
7,0.3649,28.142366199999742,6,0,0,5,3,2,0.062,0.01
8,0.4032,28.2844372999989,6,0,0,5,4,2,0.074,0.009
9,0.3159,27.85084359999928,6,0,0,5,6,4,0.1,0.013
10,0.3635,28.030550499999663,6,1,0,5,6,5,0.121,0.019
11,0.3791,26.3656131000007,6,1,0,5,4,3,0.13,0.017
12,0.4352,26.5817033000003,6,1,0,4,3,2,0.15,0.019
13,0.4439,27.153679200000624,6,1,0,5,3,3,0.168,0.021
14,0.4292,26.663450700001704,6,1,0,5,6,4,0.183,0.019
15,0.4569,26.564711199998783,6,2,0,3,3,2,0.186,0.018
16,0.4481,26.01092400000016,6,2,0,3,5,3,0.192,0.017
17,0.4411,26.24238140000125,6,2,0,4,4,4,0.198,0.021
18,0.4764,26.268946300000607,6,2,0,4,2,1,0.195,0.026
19,0.4477,26.548184700001002,6,2,0,4,4,3,0.192,0.029
20,0.485,25.827588599999217,6,2,0,3,3,1,0.189,0.03
21,0.4885,26.40848290000031,6,2,0,4,3,2,0.187,0.03
22,0.4976,25.50317670000004,6,2,0,4,2,1,0.184,0.031
23,0.5017,25.718702199999825,6,2,0,4,2,2,0.182,0.03
24,0.4886,25.92699619999985,6,2,0,3,5,2,0.18,0.028
25,0.4565,26.078620799999044,6,2,0,4,6,4,0.178,0.029
26,0.4844,26.26302990000113,6,2,0,4,5,2,0.183,0.028
27,0.5156,26.15760070000033,6,2,0,3,4,3,0.193,0.03
28,0.5275,26.279757399999653,6,2,0,4,3,2,0.197,0.03
29,0.5205,26.00609219999933,6,2,0,3,4,2,0.2,0.031
30,0.5295,26.21744150000086,6,2,0,4,3,3,0.203,0.031
31,0.5414,26.519170499999746,6,2,0,4,2,2,0.206,0.03
32,0.5347,25.80832240000018,6,2,0,3,4,3,0.214,0.029
33,0.5369,25.522735600001397,6,2,0,4,6,4,0.222,0.028
34,0.5142,26.613892899998973,6,2,0,4,7,4,0.229,0.03
35,0.5406,26.014927799998986,6,2,0,4,3,3,0.24,0.032
36,0.5515,26.209319399999004,6,2,0,4,3,3,0.251,0.034
37,0.5267,25.229767299999367,6,2,0,4,7,4,0.261,0.036
38,0.5259,26.09459490000154,6,2,0,4,6,4,0.27,0.036
39,0.5519,26.024358399999983,6,2,0,3,4,3,0.279,0.036
40,0.5763,26.12419939999927,6,2,0,3,3,2,0.288,0.038
41,0.5858,25.477549100000033,6,2,0,3,3,3,0.296,0.037
42,0.5844,25.3853409000003,6,2,0,4,5,4,0.304,0.037
43,0.5663,25.472499600000447,6,2,0,4,6,4,0.312,0.036
44,0.5846,26.262797800000044,6,4,0,4,5,4,0.322,0.036
45,0.5801,25.082781900000555,6,4,0,2,1,1,0.325,0.035
46,0.5907,24.90076980000049,6,4,0,2,2,0,0.324,0.035
47,0.5829,24.644994100000986,6,4,0,2,3,1,0.323,0.034
48,0.6088,24.851027700000486,6,4,0,1,2,1,0.322,0.033
49,0.6023,24.71699550000085,6,4,0,2,4,2,0.321,0.033
