round,acc,t_round_s,n_malicious,asr
0,0.1,4.471060500000021,6,1.0
1,0.2705,3.9327216999954544,6,0.17244444444444446
2,0.2619,3.922011799993925,6,0.5545555555555556
3,0.2565,4.6453375999990385,6,0.0071111111111111115
4,0.188,4.7668829999893205,6,0.8958888888888888
5,0.3037,4.8620703000051435,6,0.01588888888888889
6,0.2406,4.758496999987983,6,0.989
7,0.317,4.804131500000949,6,0.07722222222222222
8,0.28,4.792057900005602,6,0.9924444444444445
9,0.3363,4.857541000004858,6,0.48188888888888887
10,0.303,4.734637500005192,6,0.9912222222222222
11,0.3471,4.8296185000072,6,0.745
12,0.3304,4.808376999993925,6,0.9836666666666667
13,0.3624,4.814720199996373,6,0.806
14,0.3413,4.778301900005317,6,0.9876666666666667
15,0.3739,4.834055600003921,6,0.8071111111111111
16,0.356,4.780656299990369,6,0.9857777777777778
17,0.371,4.86454650000087,6,0.8252222222222222
18,0.3933,4.79816779999237,6,0.9731111111111111
19,0.3523,4.8591793999949005,6,0.8935555555555555
20,0.4263,4.783541900003911,6,0.9625555555555556
21,0.3424,4.811216300004162,6,0.9185555555555556
22,0.4238,4.930477400004747,6,0.9475555555555556
23,0.3717,4.805885399997351,6,0.9476666666666667
24,0.4033,4.720556200001738,6,0.9
25,0.3896,4.788514900006703,6,0.9477777777777778
26,0.4066,4.677062599992496,6,0.9424444444444444
27,0.4292,4.738441999987117,6,0.945
28,0.3934,4.736042500007898,6,0.9254444444444444
29,0.4421,4.7582450000045355,6,0.967
30,0.4791,4.77649439999368,6,0.8358888888888889
31,0.4457,4.869347600004403,6,0.974
32,0.4692,4.806695700011915,6,0.6503333333333333
33,0.5117,4.790978200006066,6,0.9688888888888889
34,0.4521,4.81520690000616,6,0.7841111111111111
35,0.5015,4.824175600006129,6,0.9673333333333334
36,0.4605,4.7445812999940244,6,0.8686666666666667
37,0.5013,4.722912199998973,6,0.9677777777777777
38,0.4825,4.125081999998656,6,0.896
39,0.5147,4.032919799996307,6,0.9628888888888889
40,0.5132,4.021599300001981,6,0.9091111111111111
41,0.5212,4.135498899995582,6,0.9604444444444444
42,0.4425,4.910356699998374,6,0.8943333333333333
43,0.5159,4.957938099993044,6,0.9628888888888889
44,0.4657,4.967190199997276,6,0.8755555555555555
45,0.4933,4.980925999989267,6,0.9708888888888889
46,0.4321,4.966355899989139,6,0.8024444444444444
47,0.5314,4.88731839999673,6,0.9707777777777777
48,0.4794,5.044916899991222,6,0.9336666666666666
49,0.5092,4.036391299989191,6,0.9231111111111111
