round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1166,28.72124690000055,9,0,0,5,2,2,0.0,0.0
1,0.1956,27.92461259999982,9,0,0,6,0,0,0.0,0.0
2,0.2285,28.101229099998818,9,0,0,6,5,2,0.0,0.0
3,0.2275,27.23044320000008,9,0,0,7,7,5,0.0,0.0
4,0.2352,28.02241839999988,9,0,0,7,3,2,0.0,0.0
5,0.2867,27.80293669999992,9,0,0,6,5,5,0.019,0.016
6,0.3423,27.852777699999933,9,0,0,6,4,3,0.032,0.02
7,0.3216,27.607026800000313,9,1,1,6,7,5,0.042,0.024
8,0.29,26.771988399999827,9,1,1,6,5,3,0.054,0.028
9,0.3553,26.33333490000041,9,1,1,7,5,4,0.075,0.037
10,0.3923,26.80580310000005,9,1,1,7,4,3,0.092,0.04
11,0.3328,26.290079499998683,9,1,1,6,3,2,0.088,0.042
12,0.3711,27.048996800000168,9,1,1,6,8,6,0.084,0.043
13,0.394,25.754149700000198,9,1,1,6,2,1,0.081,0.048
14,0.3821,26.168050800000856,9,1,1,5,6,4,0.086,0.053
15,0.4063,26.09902289999991,9,1,1,7,4,4,0.09,0.054
16,0.4137,26.347230800000034,9,1,1,7,3,3,0.094,0.051
17,0.4314,27.01602400000047,9,1,1,6,4,3,0.11,0.052
18,0.436,26.583836800000427,9,1,1,5,3,3,0.124,0.05
19,0.4292,26.530705700000908,9,1,1,6,2,2,0.119,0.049
20,0.4611,26.382515399998738,9,1,1,7,3,3,0.116,0.047
21,0.4502,26.59877520000009,9,1,1,5,2,2,0.112,0.046
22,0.4727,26.98828610000055,9,1,1,5,3,3,0.109,0.045
23,0.4641,26.16275880000103,9,1,1,6,4,3,0.116,0.044
24,0.4573,26.11004150000008,9,1,1,6,3,3,0.122,0.043
25,0.4615,26.997677700001077,9,1,1,5,5,3,0.127,0.042
26,0.4814,26.486611899999843,9,1,1,6,6,5,0.132,0.041
27,0.4396,26.736550499999794,9,1,1,7,5,5,0.141,0.043
28,0.4888,25.597750099999757,9,3,1,5,5,4,0.153,0.044
29,0.4946,24.721171299999696,9,3,1,5,6,5,0.167,0.046
30,0.4998,24.556704399999944,9,3,1,5,2,2,0.169,0.046
31,0.4956,24.290463499999532,9,3,1,4,4,4,0.171,0.045
32,0.5126,23.814418999998452,9,3,1,5,4,4,0.176,0.045
33,0.528,23.899733499998547,9,3,1,4,4,3,0.178,0.046
34,0.5111,23.83687970000028,9,3,1,5,3,3,0.186,0.046
35,0.4983,23.638304000000062,9,3,1,5,5,5,0.194,0.047
36,0.5287,24.761447099999714,9,3,1,4,4,3,0.198,0.046
37,0.5495,24.269145999998727,9,3,1,3,4,3,0.205,0.045
38,0.5231,24.497801899999104,9,3,1,5,3,3,0.209,0.046
39,0.5441,24.47008509999978,9,3,1,5,4,4,0.212,0.045
40,0.5517,24.91390019999926,9,3,1,6,3,3,0.215,0.045
41,0.5409,24.652788999999757,9,3,1,4,4,3,0.216,0.044
42,0.5755,23.824279300000853,9,3,1,4,4,4,0.219,0.044
43,0.5417,24.168573200000537,9,3,1,6,3,3,0.219,0.044
44,0.5505,24.724473500000386,9,3,1,5,3,3,0.222,0.044
45,0.5684,24.36752830000114,9,3,1,5,5,4,0.225,0.045
46,0.5673,23.7048362000005,9,3,1,6,4,4,0.228,0.045
47,0.5704,24.319607100000212,9,3,1,4,3,2,0.23,0.046
48,0.5669,24.646540299998378,9,3,1,5,7,5,0.233,0.046
49,0.5606,24.539000700000543,9,3,1,3,5,3,0.235,0.047
