round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1183,8.353877599998668,3,0,0,3,0,0,0.0,0.0
1,0.22,8.476820199997746,3,0,0,3,0,0,0.0,0.0
2,0.2746,8.32066130000021,3,0,0,3,0,0,0.0,0.0
3,0.293,8.49239160000434,3,0,0,3,0,0,0.0,0.0
4,0.3174,8.342291100001603,3,0,0,3,0,0,0.0,0.0
5,0.3519,8.4736494999961,3,0,0,3,0,0,0.0,0.0
6,0.3698,8.415319300002011,3,0,0,3,0,0,0.0,0.0
7,0.3989,8.371871099996497,3,0,0,3,0,0,0.0,0.0
8,0.407,8.445317800003977,3,0,0,3,0,0,0.0,0.0
9,0.4179,8.573743100001593,3,0,0,3,0,0,0.0,0.0
10,0.4355,8.437926699996751,3,0,0,3,0,0,0.0,0.0
11,0.4373,8.368789600004675,3,0,0,3,0,0,0.0,0.0
12,0.4517,8.333093699999154,3,0,0,3,0,0,0.0,0.0
13,0.4642,8.527903700000024,3,0,0,3,0,0,0.0,0.0
14,0.467,8.332065099995816,3,0,0,3,0,0,0.0,0.0
15,0.4834,8.48019639999984,3,0,0,3,0,0,0.0,0.0
16,0.4744,8.298635999999533,3,0,0,2,1,1,0.0,0.0
17,0.494,8.83324200000061,3,0,0,3,0,0,0.0,0.0
18,0.4989,8.344670500002394,3,0,0,3,0,0,0.0,0.0
19,0.505,8.403128599995398,3,0,0,3,0,0,0.0,0.0
20,0.507,8.337982600001851,3,0,0,2,1,1,0.0,0.0
21,0.5144,8.483833600002981,3,0,0,3,0,0,0.0,0.0
22,0.4971,8.4970977999983,3,0,0,3,2,2,0.0,0.0
23,0.4917,8.401135899999645,3,0,0,3,1,0,0.0,0.0
24,0.5055,8.38592819999758,3,0,0,2,1,1,0.0,0.0
25,0.4854,8.605899299996963,3,0,0,3,2,1,0.0,0.0
26,0.5322,8.607126300004893,3,0,0,3,0,0,0.0,0.0
27,0.5366,8.388326200001757,3,0,0,3,0,0,0.0,0.0
28,0.5448,8.376004999998258,3,0,0,3,0,0,0.0,0.0
29,0.5423,8.608076500000607,3,0,0,3,1,1,0.0,0.0
30,0.5555,8.444084999995539,3,0,0,3,0,0,0.0,0.0
31,0.5562,8.433543400002236,3,0,0,3,0,0,0.0,0.0
32,0.547,8.473370100000466,3,0,0,2,2,2,0.0,0.0
33,0.5669,8.394942200000514,3,0,0,3,0,0,0.0,0.0
34,0.5537,8.316421000003174,3,0,0,3,2,2,0.0,0.0
35,0.5554,8.492794400001003,3,0,0,2,1,0,0.0,0.0
36,0.5756,8.394541000001482,3,0,0,3,1,1,0.0,0.0
37,0.5575,8.588233599999512,3,0,0,3,1,1,0.0,0.0
38,0.5758,8.37133360000007,3,0,0,3,1,0,0.0,0.0
39,0.5759,8.569161500003247,3,0,0,3,0,0,0.0,0.0
40,0.5905,8.331094499997562,3,0,0,3,1,1,0.0,0.0
41,0.5728,8.383449499997369,3,0,0,3,1,1,0.0,0.0
42,0.6004,8.425659500004258,3,0,0,3,0,0,0.0,0.0
43,0.5917,8.37782590000279,3,0,0,2,1,1,0.0,0.0
44,0.606,8.437450499994156,3,0,0,3,0,0,0.0,0.0
45,0.6037,8.433319600000686,3,0,0,3,0,0,0.0,0.0
46,0.5888,8.454338099996676,3,0,0,3,2,2,0.0,0.0
47,0.5831,8.459664599999087,3,0,0,3,1,0,0.0,0.0
48,0.6056,8.483141499993508,3,0,0,3,1,1,0.0,0.0
49,0.5811,8.449933500000043,3,0,0,2,2,1,0.0,0.0
