round,acc,t_round_s,n_malicious
0,0.1905,3.0069910000020172,3
1,0.2757,2.744099000003189,3
2,0.2703,3.275889400014421,3
3,0.325,3.6763577999954578,3
4,0.2942,4.573973199992906,3
5,0.3189,5.339512000005925,3
6,0.3244,6.263902500009863,3
7,0.364,7.448632699990412,3
8,0.3341,8.970273500017356,3
9,0.3802,9.108592000004137,3
10,0.3623,9.157463599985931,3
11,0.3759,9.14597449998837,3
12,0.3787,9.150298900000053,3
13,0.408,9.143906800018158,3
14,0.3344,9.168601099983789,3
15,0.4025,9.11321459998726,3
16,0.2912,9.184396700002253,3
17,0.4206,9.199128999985987,3
18,0.3473,9.201355199998943,3
19,0.4174,9.141654700011713,3
20,0.3579,9.274825899978168,3
21,0.4128,9.211594499996863,3
22,0.4034,9.225883099978091,3
23,0.377,9.146797800000058,3
24,0.4204,9.121172999992268,3
25,0.4088,9.159194900013972,3
26,0.4648,9.138149800011888,3
27,0.4377,9.093725299986545,3
28,0.4401,9.109574800007977,3
29,0.4807,9.138135599991074,3
30,0.4685,9.113879799988354,3
31,0.4802,9.091298299987102,3
32,0.4626,9.153593600000022,3
33,0.4481,9.227085499995155,3
34,0.4495,9.173168099980103,3
35,0.4648,9.1310528999893,3
36,0.4549,9.139359599997988,3
37,0.4655,9.217772700008936,3
38,0.4786,9.14586310001323,3
39,0.4322,9.117036400013603,3
40,0.5216,9.15963219999685,3
41,0.4651,9.105779400008032,3
42,0.5494,9.153046799998265,3
43,0.4851,9.082410400005756,3
44,0.53,9.208276899997145,3
45,0.4746,9.138624500017613,3
46,0.5559,9.054656099993736,3
47,0.5303,7.970164400001522,3
48,0.5282,8.665003200003412,3
49,0.5506,9.175940099987201,3
