round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1013,11.257814299999154,6,0,0,5,1,0,0.0,0.125
1,0.1,10.491926900002,6,0,0,6,1,0,0.0,0.125
2,0.1,10.69032149999839,6,0,0,5,2,2,0.167,0.125
3,0.1,10.60530380000273,6,0,0,6,1,1,0.167,0.115
4,0.1,10.497207200001867,6,0,0,5,2,2,0.233,0.117
5,0.1,10.47737380000035,6,0,0,4,3,3,0.333,0.125
6,0.1162,10.397057499998482,6,0,0,4,3,3,0.405,0.131
7,0.1229,10.274975799999083,6,1,1,5,2,1,0.375,0.141
8,0.1,9.664349499995296,6,1,1,4,5,4,0.438,0.179
9,0.2076,9.655182700000296,6,1,1,5,4,4,0.471,0.201
10,0.1826,9.73176219999732,6,1,1,5,1,1,0.453,0.193
11,0.1,9.76919029999408,6,1,1,4,4,3,0.479,0.21
12,0.1927,9.976596300002711,6,1,1,3,2,2,0.502,0.206
13,0.178,9.936952299998666,6,1,1,5,3,2,0.497,0.214
14,0.1606,9.82248310000432,6,1,1,5,4,3,0.504,0.229
15,0.1688,9.51475290000235,6,1,1,5,5,5,0.531,0.245
16,0.1679,9.506231300001673,6,1,1,5,1,1,0.516,0.237
17,0.2082,9.640969799998857,6,5,1,5,5,4,0.53,0.253
18,0.2334,8.470945299995947,6,5,1,1,2,1,0.536,0.252
19,0.2335,8.540639200000442,6,5,1,1,2,1,0.542,0.251
20,0.3137,8.606692599998496,6,5,1,1,2,1,0.547,0.25
21,0.3275,8.7030586999972,6,5,1,1,3,1,0.552,0.255
22,0.3777,8.691967200000363,6,5,1,1,3,1,0.556,0.26
23,0.3816,8.689366899998276,6,5,1,1,3,1,0.56,0.264
24,0.4052,8.780208199998015,6,5,1,1,1,1,0.564,0.258
25,0.3744,8.517140100004326,6,5,1,1,4,1,0.567,0.266
26,0.4083,8.400407099994482,6,5,1,1,3,1,0.57,0.27
27,0.4069,8.412909999999101,6,5,1,1,1,1,0.573,0.264
28,0.4355,8.382061500000418,6,5,1,1,2,1,0.576,0.263
29,0.446,8.51798950000375,6,5,1,1,3,1,0.578,0.266
30,0.4472,8.236631699997815,6,5,1,1,3,1,0.581,0.269
31,0.452,8.31117059999815,6,5,1,1,2,1,0.583,0.268
32,0.4646,8.426961299999675,6,5,1,1,5,1,0.585,0.279
33,0.4745,8.411152499997115,6,5,1,1,5,1,0.587,0.288
34,0.4672,8.488824600004591,6,5,1,1,2,1,0.589,0.287
35,0.4798,8.360678699995333,6,5,1,1,2,1,0.59,0.285
36,0.485,8.426884100001189,6,5,1,1,4,1,0.592,0.291
37,0.4603,8.326661299994157,6,5,1,1,3,1,0.593,0.292
38,0.4805,8.446976899998845,6,5,1,1,2,1,0.595,0.291
39,0.5012,8.347151399997529,6,5,1,1,2,1,0.596,0.29
40,0.5101,8.363408499993966,6,5,1,1,1,1,0.598,0.285
41,0.5122,8.380352699998184,6,5,1,1,2,1,0.599,0.284
42,0.505,8.543738100001065,6,5,1,1,5,1,0.6,0.292
43,0.5233,8.498894800002745,6,5,1,1,1,1,0.601,0.287
44,0.4993,8.465497099998174,6,5,1,1,5,1,0.602,0.295
45,0.517,8.402767399995355,6,5,1,1,3,1,0.603,0.296
46,0.5428,8.5623773000043,6,5,1,1,2,1,0.604,0.295
47,0.5124,8.356701900003827,6,5,1,1,4,1,0.605,0.299
48,0.55,8.664576800001669,6,5,1,1,2,1,0.606,0.297
49,0.5507,8.49618719999853,6,5,1,1,2,1,0.607,0.296
